title,url,discounted_price,original_price
Retractable Dog Leash Durable Reflective Nylon Dog Lead For Small Medium Dogs,https://www.cigabuy.com/retractable-dog-leash-durable-reflective-nylon-dog-lead-for-small-medium-dogs-p-14240.html,$3.00,$18.42 
5 x Authentic Aspire Nautilus AIO BVC Coil 1.8Ω,https://www.cigabuy.com/5-x-authentic-aspire-nautilus-aio-bvc-coil-18Ω-p-13104.html,$6.53,$11.56 
5 x Authentic Voopoo Uforce N1 Single Meshed 0.13ohm Coil Head,https://www.cigabuy.com/5-x-authentic-voopoo-uforce-n1-single-meshed-013ohm-coil-head-p-13852.html,$9.58,$11.44 
Men's Body Shaper Slimming Shirt Elastic Sculpting Vest Compression Shapewear,https://www.cigabuy.com/mens-body-shaper-slimming-shirt-elastic-sculpting-vest-compression-shapewear-p-13662.html,$2.06,$3.13 
Adjustable Warming Shoulder Care Support Brace Breathable Single Side Shoulder,https://www.cigabuy.com/adjustable-warming-shoulder-care-support-brace-breathable-single-side-shoulder-p-12360.html,$1.90,$18.79 
1/2 pcs Magnetic Therapy Posture Corrector Brace Shoulder Back Support Belt,https://www.cigabuy.com/12-pcs-magnetic-therapy-posture-corrector-brace-shoulder-back-support-belt-p-12305.html,$1.86,$13.40 
Authentic Demon Killer Kanthal A1 5M Alien Coiling Wire,https://www.cigabuy.com/authentic-demon-killer-kanthal-a1-5m-alien-coiling-wire-p-11294.html,$2.95,$5.55 
5 LEDs USB Rechargeable Bike Cycling Tail Light,https://www.cigabuy.com/5-leds-usb-rechargeable-bike-cycling-tail-light-p-11703.html,$1.17,$8.23 
V4 Vaper Nylon + Ceramic Tweezer for RTA E-Cigarettes - Black,https://www.cigabuy.com/v4-vaper-nylon-ceramic-tweezer-for-rta-e-cigarettes-black-p-11266.html,$1.52,$3.83 
4 x Authentic Uwell Crown 5 FeCrAl UN2 Single Meshed Coil 0.23ohm,https://www.cigabuy.com/4-x-authentic-uwell-crown-5-fecral-un2-single-meshed-coil-023ohm-p-20280.html,$9.61,$15.16 
3 x Authentic SMOK V12 Prince X2 Coil Head 0.4ohm TPD Version,https://www.cigabuy.com/3-x-authentic-smok-v12-prince-x2-coil-head-04ohm-tpd-version-p-16973.html,$4.20,$14.68 
4 x Authentic Uwell Caliburn G UN2 Meshed-H 0.8ohm Coil,https://www.cigabuy.com/4-x-authentic-uwell caliburn-g-un2-meshed-h-08ohm-coil-p-19943.html,$8.67,$14.80 
Authentic VapX Geyser 100W Pod Kit Without Battery - Charcoal Black,https://www.cigabuy.com/authentic-vapx-geyser-100w-pod-kit-without-battery-charcoal-black-p-19690.html,$31.92,$61.63 
LED Flashlight Waterproof Torch 3 lighting modes Zoomable camping light,https://www.cigabuy.com/led-flashlight-waterproof-torch-3-lighting-modes-zoomable-camping-light-p-20068.html,$2.67,$8.18 
4 × Authentic Uwell Valyrian Pod Coil MTL 1.0ohm,https://www.cigabuy.com/4-×-authentic-uwell-valyrian-pod-coil-mtl-10ohm-p-19514.html,$3.19,$15.11 
Authentic Wotofo Profile M RTA - Black,https://www.cigabuy.com/authentic-wotofo-profile-rta-black-p-20465.html,$24.75,$38.33 
Authentic Uwell Caliburn G POD kit - Rosy Brown,https://www.cigabuy.com/authentic-uwell-caliburn-g-pod-kit-rosy-brown-p-19940.html,$20.04,$32.48 
Authentic Rincoe Jellybox Mini 80W Mod - Full Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-mini-80w-mod-full-clear-p-20355.html,$28.28,$40.30 
Authentic Uwell Valyrian Pod Kit - Black,https://www.cigabuy.com/authentic-uwell-valyrian-pod-kit-black-p-19508.html,$15.96,$36.80 
Authentic Rincoe JellyBox 228W Kit - Full Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-228w-kit-full-clear-p-20349.html,$36.37,$55.46 
Authentic Wotofo Profile M RTA - Blue Matel,https://www.cigabuy.com/authentic-wotofo-profile-rta-blue-matel-p-20467.html,$24.75,$38.33 
5 x Authentic Wotofo nexMESH Clapton S A1+Ni80 0.15ohm Coil,https://www.cigabuy.com/5-x-authentic-wotofo-nexmesh-clapton-s-a1ni80-015ohm-coil-p-20471.html,$4.34,$10.05 
Authentic VapX Geyser 100W Pod Kit Without Battery - Volcano Red,https://www.cigabuy.com/authentic-vapx-geyser-100w-pod-kit-without-battery-volcano-red-p-19692.html,$31.92,$61.01 
Authentic Wotofo Profile M RTA - SS,https://www.cigabuy.com/authentic-wotofo-profile-rta-ss-p-20466.html,$24.75,$38.33 
Authentic Dovpo Odin 100 Box Mod - Matte Black,https://www.cigabuy.com/authentic-dovpo-odin-100-box-mod-matte-black-p-19698.html,$47.51,$81.23 
Authentic Dovpo Odin DNA250C 200W Box Mod - Blue Steel,https://www.cigabuy.com/authentic-dovpo-odin-dna250c-200w-box-mod-blue-steel-p-16509.html,$118.11,$196.68 
Authentic Geekvape Aegis Boost Pro Kit - Gunmetal,https://www.cigabuy.com/authentic-geekvape-aegis-boost-pro-kit-gunmetal-p-20327.html,$31.01,$48.78 
Authentic SMOK SCAR-P18 Kit - Fluid Black White,https://www.cigabuy.com/authentic-smok-scar-p18-kit-fluid-black-white-p-19339.html,$35.11,$58.48 
Authentic Uwell Crown 5 5ml sub-ohm Tank Atomizer - Grey,https://www.cigabuy.com/authentic-uwell-crown-5-5ml-sub-ohm-tank-atomizer-grey-p-20266.html,$22.76,$35.39 
Authentic Rincoe JellyBox 228W Mod - Black Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-228w-mod-black-clear-p-20351.html,$30.81,$45.35 
Authentic Rincoe JellyBox 228W TC Mod - Full Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-228w-tc-mod-full-clear-p-20352.html,$30.81,$45.35 
Authentic Uwell Tripod PCC Pod Kit 370mAh + 1000mAh - Black&Gold,https://www.cigabuy.com/authentic-uwell-tripod-pcc-pod-kit-370mah-1000mah-blackgold-p-20357.html,$24.24,$38.05 
Authentic THC Tauren Hybrid Smart Mech Mod - Brass Crackle,https://www.cigabuy.com/authentic-thc-tauren-hybrid-smart-mech-mod-brass-crackle-p-18867.html,$31.92,$100.52 
Authentic Rincoe Jellybox Mini 80W Mod - Black Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-mini-80w-mod-black-clear-p-20354.html,$28.28,$40.30 
Authentic Rincoe JellyBox 228W Mod - Amber Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-228w-mod-amber-clear-p-20350.html,$30.81,$45.35 
Authentic Lost Vape Ursa Quest Multi Kit - SS Ukiran Leather,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-ss-ukiran-leather-p-20480.html,$44.95,$51.51 
Authentic Uwell Caliburn G POD kit - Green,https://www.cigabuy.com/authentic-uwell-caliburn-g-pod-kit-green-p-19939.html,$20.04,$32.48 
Authentic Wotofo Profile Unity RTA 3.5/5ml 25MM - Silver,https://www.cigabuy.com/authentic-wotofo-profile-unity-rta-355ml-25mm-silver-p-14167.html,$19.15,$42.26 
Authentic Steam Crave Aromamizer Supreme V3 RDTA advanced kit - Stainless Steel,https://www.cigabuy.com/authentic-steam-crave-aromamizer-supreme-v3-rdta-advanced-kit-stainless-steel-p-19979.html,$47.66,$75.81 
Authentic Rincoe Jellybox Mini 80W Mod - Amber Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-mini-80w-mod-amber-clear-p-20353.html,$28.28,$40.30 
Authentic Rincoe JellyBox Mini 80W Kit - Full Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-mini-80w-kit-full-clear-p-20346.html,$34.35,$50.41 
ZL13 Smart Watch Women Stainless Steel Color screen Smartwatch with Heart Rate,https://www.cigabuy.com/zl13-smart-watch-women-stainless-steel-color-screen-smartwatch-with-heart-rate-p-20454.html,$25.23,$60.49 
Authentic Vandyvape Jackaroo Dual 188W Box Mod - G10 Obsidian Black,https://www.cigabuy.com/authentic-vandyvape-jackaroo-dual-188w-box-mod-g10-obsidian-black-p-20242.html,$48.29,$71.15 
Authentic Uwell Crown Pod 1250mAh Pod System Kit - Black,https://www.cigabuy.com/authentic-uwell-crown-pod-1250mah-pod-system-kit-black-p-16656.html,$20.89,$37.88 
Authentic SMOK SCAR-P18 Kit - Black,https://www.cigabuy.com/authentic-smok-scar-p18-kit-black-p-19338.html,$35.11,$58.48 
Authentic Rincoe JellyBox 228W Kit - Amber Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-228w-kit-amber-clear-p-20347.html,$36.37,$55.46 
Authentic Uwell Tripod PCC Pod Kit 370mAh + 1000mAh - Metallic Green,https://www.cigabuy.com/authentic-uwell-tripod-pcc-pod-kit-370mah-1000mah-metallic-green-p-20358.html,$24.24,$38.05 
Authentic Lost Vape Ursa Quest Multi Kit - Gunmetal Ukiran Leather,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-gunmetal-ukiran-leather-p-20479.html,$44.95,$51.51 
Authentic Freemax Maxus 100W  Kit - Black - Red,https://www.cigabuy.com/authentic-freemax-maxus-100w-kit-black-red-p-19161.html,$35.11,$70.40 
Air Purifier Anion Generator Portable Air Cleaner Filter Negative Lon Purifiers,https://www.cigabuy.com/air-purifier-anion-generator-portable-air-cleaner-filter-negative-lon-purifiers-p-20150.html,$14.80,$50.80 
Authentic Dovpo Odin DNA250C 200W Box Mod - Brushed Gunmetal,https://www.cigabuy.com/authentic-dovpo-odin-dna250c-200w-box-mod-brushed-gunmetal-p-18896.html,$147.47,$196.67 
Authentic Steam Crave Titan PWM V1.5 Mod - Black,https://www.cigabuy.com/authentic-steam-crave-titan-pwm-v15-mod-black-p-19519.html,$40.22,$82.99 
Authentic Lost Vape Ursa Quest Multi Kit - Black,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-black-p-20473.html,$44.95,$51.51 
Authentic Lost Vape Ursa Quest Multi Kit - Black Crocodile Leather,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-black-crocodile-leather-p-20477.html,$44.95,$51.51 
Authentic Geekvape TALO X 24mm BF RDA - Black,https://www.cigabuy.com/authentic-geekvape-talo-x-24mm-bf-rda-black-p-20204.html,$16.56,$25.86 
Authentic Uwell Caliburn KOKO Prime Kit - Grey,https://www.cigabuy.com/authentic-uwell-caliburn-koko-prime-kit-grey-p-20248.html,$19.82,$34.05 
Authentic Wotofo Profile M RTA - Blue,https://www.cigabuy.com/authentic-wotofo-profile-rta-blue-p-20469.html,$24.75,$38.33 
NAVIFORCE 9182 Men Watch Top Brand Big Dial Sport Quartz Watches Waterproof,https://www.cigabuy.com/naviforce-9182-men-watch-top-brand-big-dial-sport-quartz-watches-waterproof-p-20148.html,$19.48,$50.73 
Xiaomi 3D Men Electric Shaver Razor Enchen BlackStone3 IPX7 Waterproof,https://www.cigabuy.com/xiaomi-3d-men-electric-shaver-razor-enchen-blackstone3-ipx7-waterproof-p-20146.html,$15.23,$36.68 
Xiaomi Redmi Airdots 2 TWS Bluetooth Wireless Earphone Stereo Bass Earbuds,https://www.cigabuy.com/xiaomi-redmi-airdots-2-tws-bluetooth-wireless-earphone-stereo-bass-earbuds-p-20458.html,$18.27,$35.10 
Authentic OXVA Origin X 60W Pod Kit - Pine Green,https://www.cigabuy.com/authentic-oxva-origin-x-60w-pod-kit-pine-green-p-19694.html,$33.58,$49.83 
Authentic Uwell Crown 5 5ml sub-ohm Tank Atomizer - Yellow,https://www.cigabuy.com/authentic-uwell-crown-5-5ml-sub-ohm-tank-atomizer-yellow-p-20269.html,$22.76,$35.39 
10 x Authentic Wotofo Dual Core Fused Clapton Prebuilt Wire 0.62ohm,https://www.cigabuy.com/10-x-authentic-wotofo-dual-core-fused-clapton-prebuilt-wire-062ohm-p-14310.html,$1.78,$4.49 
3 x Authentic Smoant K-2 Dual Mesh Coil 0.4ohm For Pasito II / Knight 80,https://www.cigabuy.com/3-x-authentic-smoant-k-2-dual-mesh-coil-04ohm-for-pasito-ii-knight-80-p-19675.html,$4.95,$6.50 
Authentic Wotofo Profile M RTA - Gold,https://www.cigabuy.com/authentic-wotofo-profile-rta-gold-p-20468.html,$24.75,$38.33 
Authentic Vandyvape Kylin Mini V2 RTA 5ml - Rainbow,https://www.cigabuy.com/authentic-vandyvape-kylin-mini-v2-rta-5ml-rainbow-p-19969.html,$17.56,$42.23 
Kemei 1971B Electric Hair Clipper Cordless Trimmer Engraving Shears Rechargeable,https://www.cigabuy.com/kemei-1971b-electric-hair-clipper-cordless-trimmer-engraving-shears-rechargeable-p-20156.html,$17.78,$47.92 
Authentic Rincoe Manto Max 228W Kit - Black,https://www.cigabuy.com/authentic-rincoe-manto-max-228w-kit-black-p-19884.html,$15.96,$27.08 
Authentic Steam Crave Titan PWM V1.5 Mod - Silver,https://www.cigabuy.com/authentic-steam-crave-titan-pwm-v15-mod-silver-p-19518.html,$42.29,$82.99 
NAVIFORCE NF9161 Men's Watches Top Luxury Brand Analog Stainless Steel,https://www.cigabuy.com/naviforce-nf9161-mens-watches-top-luxury-brand-analog-stainless-steel-p-20145.html,$14.59,$35.95 
Authentic Rincoe JellyBox Mini 80W Kit - Amber Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-mini-80w-kit-amber-clear-p-20344.html,$34.35,$50.41 
Authentic Lost Vape Ursa Quest Multi Kit - Black Ukiran Leather,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-black-ukiran-leather-p-20478.html,$44.95,$51.51 
Authentic Wotofo Profile M RTA - Rainbow,https://www.cigabuy.com/authentic-wotofo-profile-rta-rainbow-p-20470.html,$24.75,$38.33 
Authentic Uwell Whirl II Kit - Red,https://www.cigabuy.com/authentic-uwell-whirl-ii-kit-red-p-20279.html,$40.96,$70.79 
Authentic Uwell Whirl II Kit - Silver,https://www.cigabuy.com/authentic-uwell-whirl-ii-kit-silver-p-20276.html,$40.96,$70.79 
Authentic Smok FETCH PRO 80W Pod System Kit FDA - Silver,https://www.cigabuy.com/authentic-smok-fetch-pro-80w-pod-system-kit-fda-silver-p-17754.html,$20.75,$29.52 
Authentic Rincoe JellyBox 228W Kit - Black Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-228w-kit-black-clear-p-20348.html,$36.37,$55.46 
Authentic SMOK RPM 2 Pod Kit 2000mAh  - Prism Blue,https://www.cigabuy.com/authentic-smok-rpm-2-pod-kit-2000mah-prism-blue-p-19646.html,$19.15,$32.50 
Authentic Rincoe JellyBox Mini 80W Kit - Black Clear,https://www.cigabuy.com/authentic-rincoe-jellybox-mini-80w-kit-black-clear-p-20345.html,$34.35,$50.41 
Authentic Geekvape Zeus Nano Tank - Rainbow,https://www.cigabuy.com/authentic-geekvape-zeus-nano-tank-rainbow-p-20002.html,$15.16,$27.07 
Bluetooth 5.0 Audio Receiver Transmitter AUX USB Wireless Adapters Speaker,https://www.cigabuy.com/bluetooth-50-audio-receiver-transmitter-aux-usb-wireless-adapters-speaker-p-20072.html,$3.95,$9.67 
1 x Authentic Wotofo H17 Rebuildable Deck Coil - Gunmetal,https://www.cigabuy.com/1-x-authentic-wotofo-h17-rebuildable-deck-coil-gunmetal-p-19875.html,$7.04,$16.25 
5 x Authentic Lost vape Ultra Boost M3 Coil 0.15ohm,https://www.cigabuy.com/5-x-authentic-lost-vape-ultra-boost-m3-coil-015ohm-p-20009.html,$13.00,$16.24 
Authentic Dovpo Odin Mini 75W DNA75C TC Mod - Brushed Silver,https://www.cigabuy.com/authentic-dovpo-odin-mini-75w-dna75c-tc-mod-brushed-silver-p-19383.html,$122.93,$162.47 
Authentic Thunderhead Creations THC Tauren MTL RTA 2ml - Stainless Steel,https://www.cigabuy.com/authentic-thunderhead-creations-thc-tauren-mtl-rta-2ml-stainless-steel-p-20497.html,$26.90,$40.30 
Authentic Thunderhead Creations THC Tauren MTL RTA 2ml - Silver Black,https://www.cigabuy.com/authentic-thunderhead-creations-thc-tauren-mtl-rta-2ml-silver-black-p-20500.html,$29.90,$43.19 
Authentic Thunderhead Creations THC Tauren MTL RTA 2ml - Full Black,https://www.cigabuy.com/authentic-thunderhead-creations-thc-tauren-mtl-rta-2ml-full-black-p-20499.html,$28.35,$41.80 
Authentic Thunderhead Creations THC Tauren MTL RTA 2ml - Gunmetal,https://www.cigabuy.com/authentic-thunderhead-creations-thc-tauren-mtl-rta-2ml-gunmetal-p-20498.html,$28.35,$41.80 
Authentic Steam Crave Aromamizer Supreme V3 RDTA advanced kit 7ml 25ml - Blue,https://www.cigabuy.com/authentic-steam-crave-aromamizer-supreme-v3-rdta-advanced-kit-7ml-25ml-blue-p-19982.html,$50.91,$79.06 
Authentic Dovpo Odin Mini 75W DNA75C TC Box Mod - Brushed Red,https://www.cigabuy.com/authentic-dovpo-odin-mini-75w-dna75c-tc-box-mod-brushed-red-p-19381.html,$111.72,$162.47 
Authentic Vaporesso Luxe II 220W TC Mod - Iceberg,https://www.cigabuy.com/authentic-vaporesso-luxe-ii-220w-tc-mod-iceberg-p-19907.html,$49.83,$76.80 
Authentic Uwell Crown Pod 1250mAh Pod System Kit - Grey,https://www.cigabuy.com/authentic-uwell-crown-pod-1250mah-pod-system-kit-grey-p-16657.html,$18.83,$37.88 
Precision Screwdriver Set 50 In 1 Torx Bit Screw Driver Magnetic Bits Tools Kit,https://www.cigabuy.com/precision-screwdriver-set-50-in-1-torx-bit-screw-driver-magnetic-bits-tools-kit-p-20067.html,$10.55,$31.62 
Authentic Geekvape Wenax C1 Kit - White,https://www.cigabuy.com/authentic-geekvape-wenax-c1-kit-white-p-20496.html,$16.00,$23.13 
Authentic Geekvape Wenax C1 Kit - Blue,https://www.cigabuy.com/authentic-geekvape-wenax-c1-kit-blue-p-20495.html,$16.00,$23.13 
Authentic Vandyvape Kylin Mini V2 RTA 5ml - Gunmetal,https://www.cigabuy.com/authentic-vandyvape-kylin-mini-v2-rta-5ml-gunmetal-p-19968.html,$27.08,$42.23 
Authentic Geekvape Wenax C1 Kit - Grey,https://www.cigabuy.com/authentic-geekvape-wenax-c1-kit-grey-p-20494.html,$16.00,$23.13 
Adjustable Laptop Notebook Stand Desk Table Tray Home Office Portable Foldable,https://www.cigabuy.com/adjustable-laptop-notebook-stand-desk-table-tray-home-office-portable-foldable-p-20447.html,$4.99,$35.95 
Authentic Geekvape Wenax C1 Kit - Black,https://www.cigabuy.com/authentic-geekvape-wenax-c1-kit-black-p-20493.html,$16.00,$23.13 
12V 150W Mini Portable Car Air Purification Heater Demisting Defroster 2 Gears,https://www.cigabuy.com/12v-150w-mini-portable-car-air-purification-heater-demisting-defroster-2-gears-p-20450.html,$2.03,$20.93 
F35 Smart Watch Bluetooth Call Heart-Rate Blood Pressure Full Round Watch,https://www.cigabuy.com/f35-smart-watch-bluetooth-call-heart-rate-blood-pressure-full-round-watch-p-20452.html,$17.36,$45.23 
Authentic OXVA Origin X 60W 18650 Pod Kit - Black Red Trim,https://www.cigabuy.com/authentic-oxva-origin-x-60w-18650-pod-kit-black-red-trim-p-19696.html,$33.58,$49.83 
T6 1.3 inch Tactical IP68 Waterproof BT5.0 mart Watch Bracelet Full Touch,https://www.cigabuy.com/t6-13-inch-tactical-ip68-waterproof-bt50-mart-watch-bracelet-full-touch-p-20453.html,$30.55,$67.10 
Soocas SO WHITE Sonic Electric Toothbrush Wireless Induction Charging IPX7,https://www.cigabuy.com/soocas-so-white-sonic-electric-toothbrush-wireless-induction-charging-ipx7-p-20451.html,$11.18,$26.03 
Xiaoda 220V 3000W Electric Hot Water Heater Faucet 3s Fast Instant Heating,https://www.cigabuy.com/xiaoda-220v-3000w-electric-hot-water-heater-faucet-3s-fast-instant-heating-p-20448.html,$25.87,$90.01 
TWS Wireless Bluetooth Headsets Rotates Open Cover Touch Motion Noise Reduction,https://www.cigabuy.com/tws-wireless-bluetooth-headsets-rotates-open-cover-touch-motion-noise-reduction-p-20455.html,$20.97,$51.93 
QCY T7 TWS BT Earphones ENC Noise Reduction Wireless Earbuds HiFi Stereo Touch,https://www.cigabuy.com/qcy-t7-tws-bt-earphones-enc-noise-reduction-wireless-earbuds-hifi-stereo-touch-p-20456.html,$17.78,$36.64 
QCY T8 Wireless Bluetooth Semi-in-ear Headphones APP Control Large Battery,https://www.cigabuy.com/qcy-t8-wireless-bluetooth-semi-in-ear-headphones-app-control-large-battery-p-20457.html,$16.36,$43.47 
Soocas SO WHITE Sonic Electric Toothbrush Replacement Head Dupont Bristles,https://www.cigabuy.com/soocas-so-white-sonic-electric-toothbrush-replacement-head-dupont-bristles-p-20449.html,$4.80,$10.46 
1 x Authentic Smoant Pasito II Empty Cartridge POD 6ml,https://www.cigabuy.com/1-x-authentic-smoant-pasito-ii-empty-cartridge-pod-6ml-p-19672.html,$1.60,$4.33 
Authentic IJOY Aria Pro Kit - Camo,https://www.cigabuy.com/authentic-ijoy-aria-pro-kit-camo-p-20446.html,$18.18,$31.30 
Authentic IJOY Aria Pro Kit - Rainbow Phoenix,https://www.cigabuy.com/authentic-ijoy-aria-pro-kit-rainbow-phoenix-p-20445.html,$18.18,$31.30 
Authentic IJOY Aria Pro Kit - Black Dragon,https://www.cigabuy.com/authentic-ijoy-aria-pro-kit-black-dragon-p-20444.html,$18.18,$31.30 
Authentic Lost Vape Ursa Quest Multi Kit - Gunmetal Crocodile Leather,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-gunmetal-crocodile-leather-p-20476.html,$44.95,$51.51 
Authentic Lost Vape Ursa Quest Multi Kit - Black Red Sandal Wood,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-black-red-sandal-wood-p-20474.html,$44.95,$51.51 
Authentic Lost Vape Ursa Quest Multi Kit - SS Crocodile Leather,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-ss-crocodile-leather-p-20475.html,$44.95,$51.51 
Authentic Geekvape Zeus Nano Tank - Silver,https://www.cigabuy.com/authentic-geekvape-zeus-nano-tank-silver-p-19997.html,$15.16,$27.07 
Authentic Lost Vape Ursa Quest Multi Kit - SS Purple-Heart Wood,https://www.cigabuy.com/authentic-lost-vape-ursa-quest-multi-kit-ss-purple-heart-wood-p-20472.html,$44.95,$51.51 
Massager USB Charging Knee Pad Support Heated Keep Warm Soft Brace 3 Gears,https://www.cigabuy.com/massager-usb-charging-knee-pad-support-heated-keep-warm-soft-brace-3-gears-p-20153.html,$10.97,$34.91 
Authentic Geekvape Aegis Hero Pod Mod Kit - Red,https://www.cigabuy.com/authentic-geekvape-aegis-hero-pod-mod-kit-red-p-19993.html,$23.83,$41.15 
Authentic Vandyvape Kylin Mini V2 RTA 5ml - SS,https://www.cigabuy.com/authentic-vandyvape-kylin-mini-v2-rta-5ml-ss-p-19965.html,$24.91,$38.98 
Authentic Geekvape Aegis Hero Pod Mod Kit - Gunmetal,https://www.cigabuy.com/authentic-geekvape-aegis-hero-pod-mod-kit-gunmetal-p-19994.html,$23.83,$41.15 
Authentic Uwell Tripod PCC Pod Kit 370mAh + 1000mAh - Black,https://www.cigabuy.com/authentic-uwell-tripod-pcc-pod-kit-370mah-1000mah-black-p-20356.html,$24.24,$38.05 
Authentic OFRF NEXMINI Pod Kit - Silver,https://www.cigabuy.com/authentic-ofrf-nexmini-pod-kit-silver-p-20302.html,$18.30,$33.50 
Xiaomi Pinjing Men Electric Shaver Razor 3D USB Rechargeable Washable Razor,https://www.cigabuy.com/xiaomi-pinjing-men-electric-shaver-razor-3d-usb-rechargeable-washable-razor-p-20144.html,$17.57,$56.26 
Xiaomi Fun Home Portable Water Vacuum Cup 520ml Outdoor Travel Tea Water Mug,https://www.cigabuy.com/xiaomi-fun-home-portable-water-vacuum-cup-520ml-outdoor-travel-tea-water-mug-p-20075.html,$14.38,$46.92 
Ozone Generator Machine Fruit & Vegetable Cleaning Machine Detoxification Ozone,https://www.cigabuy.com/ozone-generator-machine-fruit-vegetable-cleaning-machine-detoxification-ozone-p-20151.html,$22.04,$120.68 
4 x Authentic OFRF M21 Parallel Coil 0.6ohm,https://www.cigabuy.com/4-x-authentic-ofrf-m21-parallel-coil-06ohm-p-20306.html,$9.15,$18.25 
Authentic Vandyvape Requiem RDA - Matte Black,https://www.cigabuy.com/authentic-vandyvape-requiem-rda-matte-black-p-20049.html,$22.75,$35.73 
Men Waist Pack Waterproof Leg Bag Drop Messenger Shoulder Bags Belt Purse,https://www.cigabuy.com/men-waist-pack-waterproof-leg-bag-drop-messenger-shoulder-bags-belt-purse-p-20074.html,$12.25,$44.12 
Authentic Geekvape Mero AIO Kit - Gunmetal,https://www.cigabuy.com/authentic-geekvape-mero-aio-kit-gunmetal-p-20200.html,$17.08,$25.77 
Authentic ThunderHeadCreations THC Artemis RDTA - Gunmetal,https://www.cigabuy.com/authentic-thunderheadcreations-thc-artemis-rdta-gunmetal-p-20222.html,$31.51,$68.11 
Authentic Geekvape Mero AIO Kit - Black,https://www.cigabuy.com/authentic-geekvape-mero-aio-kit-black-p-20199.html,$17.08,$25.77 
Authentic Freemax Fireluke 3 Mesh Sub-Ohm Tank - Black,https://www.cigabuy.com/authentic-freemax-fireluke-3-mesh-sub-ohm-tank-black-p-19167.html,$22.74,$37.90 
Roaster Sandwich Maker Bread Oven Electric Grill Meat Steak Hamburger Machine,https://www.cigabuy.com/roaster-sandwich-maker-bread-oven-electric-grill-meat-steak-hamburger-machine-p-20152.html,$8.84,$74.71 
Xiaomi Deerma Handheld Garment Steamer 220V Foldable Electric Steam Iron,https://www.cigabuy.com/xiaomi-deerma-handheld-garment-steamer-220v-foldable-electric-steam-iron-p-20157.html,$29.06,$95.40 
Kingsons Backpack Fit 15inch Laptop USB Multi-layer Space Waterproof Mochila,https://www.cigabuy.com/kingsons-backpack-fit-15inch-laptop-usb-multi-layer-space-waterproof-mochila-p-20158.html,$56.09,$168.26 
USB C to HDMI Adapter 4K Cable Type C HDMI for USB-C HDMI Adapter,https://www.cigabuy.com/usb-to-hdmi-adapter-4k-cable-type-hdmi-for-usb-hdmi-adapter-p-20073.html,$5.86,$13.28 
3 x Authentic Geekvape Mero Empty Pod Cartridge,https://www.cigabuy.com/3-x-authentic-geekvape-mero-empty-pod-cartridge-p-20203.html,$5.17,$6.10 
7pcs Dinnerware Set Travel Camping Cutlery Set Reusable with Straw Spoon Fork,https://www.cigabuy.com/7pcs-dinnerware-set-travel-camping-cutlery-set-reusable-with-straw-spoon-fork-p-20155.html,$4.82,$23.84 
Xiaomi Portable Disinfection Water Generator,https://www.cigabuy.com/xiaomi-portable-disinfection-water-generator-p-20147.html,$40.98,$91.81 
20pcs Strong BBQ Kit BBQ Tools Camp Shovel Cooking Roast Fork Stainless Steel,https://www.cigabuy.com/20pcs-strong-bbq-kit-bbq-tools-camp-shovel-cooking-roast-fork-stainless-steel-p-20154.html,$8.84,$76.93 
Baellerry Men Wallet Luxury Long Clutch Handy Bag Male PU Leather Purse,https://www.cigabuy.com/baellerry-men-wallet-luxury-long-clutch-handy-bag-male-pu-leather-purse-p-20149.html,$5.54,$22.58 
Authentic THC Tauren Hybrid Smart Mech Mod - Brass Black,https://www.cigabuy.com/authentic-thc-tauren-hybrid-smart-mech-mod-brass-black-p-18866.html,$48.06,$100.52 
1 x Authentic Wotofo H17 Rebuildable Deck Coil - Black,https://www.cigabuy.com/1-x-authentic-wotofo-h17-rebuildable-deck-coil-black-p-19872.html,$7.04,$16.25 
Retractable Stool Folding Chair Superhard High Load Outdoor Camping Chair,https://www.cigabuy.com/retractable-stool-folding-chair-superhard-high-load-outdoor-camping-chair-p-20016.html,$8.52,$74.17 
Woodworking Scribe T-type Ruler Hole Scribing ruler Gauge DIY Measuring Tool,https://www.cigabuy.com/woodworking-scribe-t-type-ruler-hole-scribing-ruler-gauge-diy-measuring-tool-p-20070.html,$14.16,$32.36 
